,0,1,2
21562,-0.0,-0.0,-0.0
21563,-0.0,-0.0,-0.0
21564,-0.0,-0.0,-0.0
21565,-0.0,-0.0,-0.0
21566,-0.0,-0.0,-0.0
21567,-0.0,-0.0,-0.0
21568,-2.118,-3.328,3.97
21569,-1.275,-3.882,3.95
21570,-2.329,-3.686,3.954
21571,-1.315,-3.929,3.607
21572,-2.544,-4.053,3.907
21573,-1.347,-3.959,3.276
21574,-2.544,-4.074,3.526
21575,-1.372,-3.973,2.956
21576,-2.541,-4.088,3.168
21577,-1.615,-4.624,3.083
21578,-3.566,-5.759,3.981
21579,-2.033,-5.757,3.424
21580,-3.011,-4.882,2.992
21581,-2.062,-5.792,3.049
21582,-3.656,-5.943,3.205
21583,-2.708,-7.551,3.486
21584,-4.742,-7.729,3.629
21585,-2.734,-7.58,3.03
21586,-4.745,-7.756,3.125
21587,-3.393,-9.359,3.187
21588,-5.865,-9.602,3.254
21589,-4.053,-11.13,3.154
21590,-0.0,-0.0,0.0
21591,-5.373,-14.717,3.35
21592,-0.0,-0.0,0.0
21593,-0.0,-0.0,0.0
21594,-9.231,-15.185,2.406
21595,-6.756,-18.444,2.21
21596,-9.788,-16.119,1.623
21597,-6.771,-18.477,1.242
21598,-3.118,-5.141,0.223
21599,-4.01,-10.948,0.161
21600,-3.116,-5.142,-0.07
21601,-2.467,-6.741,-0.254
21602,-1.353,-2.234,-0.158
21603,-0.816,-2.235,-0.201
21604,-1.4,-2.312,-0.297
21605,-1.406,-3.859,-0.553
21606,-1.404,-2.319,-0.433
21607,-1.4,-3.856,-0.76
21608,-1.398,-2.308,-0.568
21609,-1.296,-3.587,-0.904
21610,-1.405,-2.317,-0.711
21611,-1.05,-2.922,-0.902
21612,-1.413,-2.33,-0.861
21613,-0.886,-2.478,-0.909
21614,-0.246,-0.405,-0.176
21615,-0.76,-2.144,-0.915
21616,-0.229,-0.377,-0.189
21617,-0.138,-0.394,-0.193
21618,-0.207,-0.341,-0.195
21619,-0.125,-0.358,-0.199
21620,-0.181,-0.296,-0.193
21621,-0.107,-0.31,-0.194
21622,-0.169,-0.276,-0.201
21623,-0.096,-0.282,-0.198
21624,-0.0,-0.0,-0.0
21625,-0.0,-0.0,-0.0
21626,-0.0,-0.0,-0.0
21627,-0.0,-0.0,-0.0
21628,-0.0,-0.0,-0.0
21629,-0.0,-0.0,-0.0
21630,-0.0,-0.0,-0.0
21631,-0.0,-0.0,-0.0
21632,-1.562,-2.421,2.9
21633,-1.294,-3.861,3.937
21634,-2.36,-3.685,3.968
21635,-1.347,-3.944,3.628
21636,-2.572,-4.043,3.912
21637,-1.376,-3.963,3.286
21638,-2.579,-4.073,3.539
21639,-1.395,-3.962,2.954
21640,-2.576,-4.088,3.18
21641,-1.647,-4.625,3.09
21642,-3.61,-5.751,3.99
21643,-2.075,-5.763,3.434
21644,-3.042,-4.864,2.993
21645,-2.094,-5.769,3.044
21646,-3.711,-5.95,3.221
21647,-2.759,-7.548,3.492
21648,-4.808,-7.732,3.644
21649,-2.783,-7.57,3.033
21650,-4.828,-7.784,3.149
21651,-3.463,-9.372,3.198
21652,-5.953,-9.614,3.27
21653,-4.132,-11.135,3.162
21654,-0.0,-0.0,0.0
21655,-5.481,-14.731,3.361
21656,-9.0,-14.584,3.179
21657,-6.819,-18.289,3.179
21658,-9.235,-14.983,2.383
21659,-6.882,-18.439,2.215
21660,-9.914,-16.103,1.628
21661,-6.951,-18.612,1.253
21662,-3.127,-5.085,0.221
21663,-4.037,-10.815,0.159
21664,-3.135,-5.102,-0.07
21665,-4.036,-10.824,-0.409
21666,-1.373,-2.235,-0.159
21667,-0.833,-2.238,-0.202
21668,-1.405,-2.287,-0.295
21669,-1.431,-3.856,-0.554
21670,-1.404,-2.287,-0.428
21671,-1.427,-3.857,-0.762
21672,-1.405,-2.288,-0.565
21673,-1.318,-3.578,-0.904
21674,-1.416,-2.303,-0.709
21675,-1.062,-2.898,-0.897
21676,-1.411,-2.296,-0.852
21677,-0.898,-2.465,-0.906
21678,-0.247,-0.402,-0.175
21679,-0.775,-2.144,-0.918
21680,-0.229,-0.372,-0.188
21681,-0.14,-0.391,-0.192
21682,-0.21,-0.341,-0.196
21683,-0.127,-0.357,-0.199
21684,-0.177,-0.287,-0.187
21685,-0.11,-0.315,-0.198
21686,-0.167,-0.269,-0.197
21687,-0.098,-0.282,-0.198
21688,-0.0,-0.0,-0.0
21689,-0.0,-0.0,-0.0
21690,-0.0,-0.0,-0.0
21691,-0.0,-0.0,-0.0
21692,-0.0,-0.0,-0.0
21693,-0.0,-0.0,-0.0
21694,-0.0,-0.0,-0.0
21695,-0.0,-0.0,-0.0
21696,-1.576,-2.41,2.898
21697,-1.321,-3.861,3.945
21698,-2.386,-3.676,3.974
21699,-1.375,-3.945,3.637
21700,-2.607,-4.042,3.927
21701,-1.403,-3.961,3.292
21702,-2.613,-4.072,3.552
21703,-1.425,-3.97,2.967
21704,-2.609,-4.085,3.19
21705,-1.68,-4.627,3.099
21706,-2.668,-4.193,2.92
21707,-1.833,-4.994,2.983
21708,-3.077,-4.855,2.999
21709,-2.141,-5.788,3.061
21710,-3.769,-5.961,3.239
21711,-2.814,-7.554,3.503
21712,-4.869,-7.723,3.654
21713,-2.847,-7.598,3.052
21714,-4.895,-7.786,3.161
21715,-3.53,-9.376,3.207
21716,-6.043,-9.626,3.287
21717,-4.211,-11.14,3.171
21718,-0.0,-0.0,0.0
21719,-5.593,-14.756,3.374
21720,-0.0,-0.0,0.0
21721,-0.0,-0.0,0.0
21722,-9.27,-14.835,2.368
21723,-7.011,-18.438,2.22
21724,-9.223,-14.778,1.5
21725,-7.098,-18.658,1.259
21726,-3.155,-5.061,0.221
21727,-4.051,-10.654,0.157
21728,-3.159,-5.072,-0.07
21729,-2.545,-6.699,-0.254
21730,-1.387,-2.228,-0.159
21731,-0.849,-2.24,-0.203
21732,-1.415,-2.273,-0.294
21733,-1.459,-3.856,-0.555
21734,-1.417,-2.277,-0.428
21735,-1.456,-3.861,-0.765
21736,-1.422,-2.284,-0.566
21737,-1.341,-3.575,-0.905
21738,-1.421,-2.281,-0.705
21739,-1.079,-2.892,-0.897
21740,-1.415,-2.271,-0.846
21741,-0.921,-2.479,-0.913
21742,-0.247,-0.395,-0.173
21743,-0.796,-2.161,-0.927
21744,-0.232,-0.371,-0.188
21745,-0.143,-0.39,-0.192
21746,-0.211,-0.338,-0.195
21747,-0.129,-0.357,-0.199
21748,-0.179,-0.286,-0.187
21749,-0.109,-0.304,-0.191
21750,-0.16,-0.255,-0.188
21751,-0.099,-0.281,-0.198
21752,-0.0,-0.0,-0.0
21753,-0.0,-0.0,-0.0
21754,-0.0,-0.0,-0.0
21755,-0.0,-0.0,-0.0
21756,-0.0,-0.0,-0.0
21757,-0.0,-0.0,-0.0
21758,-0.0,-0.0,-0.0
21759,-0.0,-0.0,-0.0
21760,-1.59,-2.399,2.896
21761,-1.348,-3.865,3.958
21762,-2.398,-3.645,3.956
21763,-1.401,-3.944,3.643
21764,-2.642,-4.041,3.942
21765,-1.431,-3.965,3.301
21766,-2.655,-4.082,3.574
21767,-1.456,-3.979,2.98
21768,-2.648,-4.089,3.206
21769,-1.714,-4.632,3.109
21770,-2.704,-4.193,2.932
21771,-1.868,-4.995,2.99
21772,-3.117,-4.851,3.008
21773,-2.189,-5.807,3.078
21774,-3.816,-5.956,3.249
21775,-2.873,-7.571,3.519
21776,-4.933,-7.719,3.666
21777,-2.899,-7.596,3.058
21778,-4.96,-7.782,3.172
21779,-3.599,-9.384,3.217
21780,-6.125,-9.625,3.299
21781,-4.288,-11.135,3.177
21782,-0.0,-0.0,0.0
21783,-5.699,-14.759,3.383
21784,-9.184,-14.482,3.181
21785,-0.0,-0.0,0.0
21786,-9.282,-14.654,2.348
21787,-7.149,-18.458,2.227
21788,-9.281,-14.668,1.494
21789,-7.236,-18.674,1.264
21790,-3.19,-5.048,0.221
21791,-4.051,-10.46,0.155
21792,-3.197,-5.064,-0.07
21793,-2.562,-6.621,-0.252
21794,-1.406,-2.227,-0.16
21795,-0.865,-2.24,-0.203
21796,-1.431,-2.267,-0.295
21797,-1.488,-3.862,-0.557
21798,-1.436,-2.276,-0.43
21799,-1.485,-3.867,-0.768
21800,-1.439,-2.28,-0.567
21801,-1.367,-3.576,-0.908
21802,-1.438,-2.276,-0.706
21803,-1.102,-2.898,-0.901
21804,-1.448,-2.292,-0.857
21805,-0.935,-2.472,-0.913
21806,-0.249,-0.393,-0.173
21807,-0.809,-2.154,-0.926
21808,-0.241,-0.38,-0.193
21809,-0.146,-0.392,-0.193
21810,-0.214,-0.337,-0.196
21811,-0.132,-0.359,-0.201
21812,-0.18,-0.284,-0.187
21813,-0.111,-0.305,-0.192
21814,-0.161,-0.253,-0.187
21815,-0.1,-0.279,-0.197
21816,-0.0,-0.0,-0.0
21817,-0.0,-0.0,-0.0
21818,-0.0,-0.0,-0.0
21819,-0.0,-0.0,-0.0
21820,-0.0,-0.0,-0.0
21821,-0.0,-0.0,-0.0
21822,-0.0,-0.0,-0.0
21823,-0.0,-0.0,-0.0
21824,-1.603,-2.386,2.893
21825,-1.372,-3.858,3.958
21826,-2.42,-3.63,3.956
21827,-1.43,-3.949,3.656
21828,-2.671,-4.032,3.948
21829,-1.458,-3.962,3.306
21830,-2.692,-4.084,3.591
21831,-1.486,-3.984,2.991
21832,-2.703,-4.12,3.243
21833,-1.747,-4.633,3.117
21834,-2.733,-4.181,2.935
21835,-1.901,-4.991,2.995
21836,-3.157,-4.848,3.018
21837,-2.233,-5.817,3.09
21838,-3.868,-5.955,3.261
21839,-2.928,-7.576,3.53
21840,-4.986,-7.697,3.67
21841,-2.954,-7.599,3.066
21842,-5.033,-7.79,3.188
21843,-3.673,-9.405,3.232
21844,-6.2,-9.612,3.308
21845,-4.371,-11.146,3.188
21846,-0.0,-0.0,0.0
21847,-5.805,-14.765,3.393
21848,-9.267,-14.416,3.179
21849,-0.0,-0.0,0.0
21850,-9.308,-14.497,2.332
21851,-7.277,-18.452,2.232
21852,-9.296,-14.495,1.482
21853,-7.369,-18.676,1.267
21854,-3.242,-5.061,0.223
21855,-4.076,-10.335,0.153
21856,-3.253,-5.083,-0.071
21857,-2.582,-6.553,-0.25
21858,-1.425,-2.227,-0.16
21859,-0.881,-2.239,-0.204
21860,-1.439,-2.249,-0.293
21861,-1.52,-3.874,-0.56
21862,-1.454,-2.274,-0.431
21863,-1.512,-3.866,-0.769
21864,-1.449,-2.264,-0.566
21865,-1.38,-3.544,-0.902
21866,-1.462,-2.283,-0.711
21867,-1.123,-2.899,-0.903
21868,-1.489,-2.325,-0.873
21869,-0.948,-2.459,-0.91
21870,-0.251,-0.392,-0.173
21871,-0.813,-2.125,-0.916
21872,-0.232,-0.361,-0.184
21873,-0.148,-0.391,-0.193
21874,-0.217,-0.338,-0.197
21875,-0.134,-0.356,-0.199
21876,-0.185,-0.288,-0.19
21877,-0.111,-0.298,-0.188
21878,-0.154,-0.239,-0.177
21879,-0.102,-0.279,-0.198
21880,-0.0,-0.0,-0.0
21881,-0.0,-0.0,-0.0
21882,-0.0,-0.0,-0.0
21883,-0.0,-0.0,-0.0
21884,-0.0,-0.0,-0.0
21885,-0.0,-0.0,-0.0
21886,-0.0,-0.0,-0.0
21887,-0.0,-0.0,-0.0
21888,-1.62,-2.38,2.897
21889,-1.397,-3.853,3.962
21890,-2.438,-3.608,3.948
21891,-1.459,-3.952,3.667
21892,-2.698,-4.02,3.953
21893,-1.487,-3.967,3.318
21894,-2.726,-4.08,3.602
21895,-1.517,-3.991,3.003
21896,-2.73,-4.105,3.244
21897,-1.779,-4.63,3.122
21898,-2.766,-4.174,2.943
21899,-1.935,-4.987,3.0
21900,-3.193,-4.837,3.024
21901,-2.277,-5.824,3.101
21902,-3.924,-5.962,3.278
21903,-2.981,-7.575,3.538
21904,-4.13,-6.291,3.012
21905,-3.008,-7.599,3.073
21906,-5.097,-7.785,3.199
21907,-3.743,-9.414,3.243
21908,-6.286,-9.616,3.322
21909,-4.452,-11.15,3.197
21910,-0.0,-0.0,0.0
21911,-5.913,-14.773,3.403
21912,-9.308,-14.287,3.163
21913,-7.326,-18.267,3.205
21914,-9.337,-14.348,2.318
21915,-7.41,-18.457,2.238
21916,-9.349,-14.382,1.477
21917,-7.492,-18.651,1.268
21918,-3.279,-5.051,0.223
21919,-4.093,-10.195,0.151
21920,-3.272,-5.043,-0.07
21921,-2.589,-6.455,-0.247
21922,-1.443,-2.225,-0.161
21923,-0.899,-2.244,-0.205
21924,-2.584,-3.985,-0.522
21925,-1.547,-3.874,-0.562
21926,-2.576,-3.974,-0.756
21927,-1.54,-3.866,-0.771
21928,-2.256,-3.479,-0.872
21929,-1.402,-3.537,-0.902
21930,-1.835,-2.828,-0.884
21931,-1.141,-2.893,-0.903
21932,-1.543,-2.377,-0.896
21933,-0.96,-2.445,-0.907
21934,-0.257,-0.396,-0.176
21935,-0.162,-0.416,-0.18
21936,-0.24,-0.368,-0.189
21937,-0.15,-0.389,-0.193
21938,-0.218,-0.335,-0.196
21939,-0.134,-0.35,-0.197
21940,-0.183,-0.28,-0.185
21941,-0.114,-0.302,-0.191
21942,-0.15,-0.229,-0.17
21943,-0.0,-0.0,-0.0
21944,-0.0,-0.0,-0.0
21945,-0.0,-0.0,-0.0
21946,-0.0,-0.0,-0.0
21947,-0.0,-0.0,-0.0
21948,-0.0,-0.0,-0.0
21949,-0.0,-0.0,-0.0
21950,-0.0,-0.0,-0.0
21951,-0.0,-0.0,-0.0
21952,-1.634,-2.371,2.898
21953,-1.422,-3.847,3.964
21954,-2.464,-3.599,3.954
21955,-1.491,-3.962,3.685
21956,-2.727,-4.008,3.958
21957,-1.517,-3.971,3.329
21958,-2.785,-4.114,3.646
21959,-1.548,-4.0,3.017
21960,-2.757,-4.092,3.247
21961,-1.81,-4.627,3.128
21962,-2.794,-4.161,2.945
21963,-1.965,-4.975,3.0
21964,-3.228,-4.826,3.029
21965,-2.315,-5.816,3.105
21966,-3.971,-5.952,3.287
21967,-3.034,-7.572,3.545
21968,-4.177,-6.278,3.018
21969,-3.059,-7.593,3.079
21970,-5.164,-7.782,3.21
21971,-3.811,-9.415,3.251
21972,-6.375,-9.622,3.338
21973,-4.527,-11.14,3.202
21974,-0.0,-0.0,0.0
21975,-6.013,-14.76,3.408
21976,-7.262,-10.999,2.445
21977,-0.0,-0.0,0.0
21978,-9.403,-14.258,2.312
21979,-7.549,-18.473,2.245
21980,-9.399,-14.267,1.471
21981,-0.0,-0.0,0.0
21982,-0.0,-0.0,0.0
21983,-4.105,-10.047,0.15
21984,-3.606,-5.484,-0.077
21985,-2.603,-6.377,-0.244
21986,-2.664,-4.054,-0.294
21987,-0.916,-2.247,-0.205
21988,-2.614,-3.977,-0.523
21989,-1.575,-3.874,-0.563
21990,-2.615,-3.98,-0.76
21991,-1.567,-3.866,-0.773
21992,-2.285,-3.477,-0.875
21993,-1.422,-3.524,-0.901
21994,-1.859,-2.827,-0.888
21995,-1.164,-2.898,-0.907
21996,-1.566,-2.38,-0.9
21997,-0.984,-2.462,-0.916
21998,-0.262,-0.398,-0.177
21999,-0.167,-0.42,-0.182
22000,-0.241,-0.365,-0.188
22001,-0.154,-0.391,-0.194
22002,-0.219,-0.331,-0.195
22003,-0.136,-0.349,-0.197
22004,-0.187,-0.282,-0.188
22005,-0.115,-0.298,-0.189
22006,-0.147,-0.222,-0.166
22007,-0.103,-0.272,-0.193
22008,-0.0,-0.0,-0.0
22009,-0.0,-0.0,-0.0
22010,-0.0,-0.0,-0.0
22011,-0.0,-0.0,-0.0
22012,-0.0,-0.0,-0.0
22013,-0.0,-0.0,-0.0
22014,-0.0,-0.0,-0.0
22015,-0.0,-0.0,-0.0
22016,-1.651,-2.363,2.901
22017,-1.445,-3.836,3.962
22018,-2.487,-3.585,3.956
22019,-1.518,-3.962,3.694
22020,-2.755,-3.998,3.964
22021,-1.551,-3.988,3.351
22022,-2.815,-4.104,3.653
22023,-1.574,-3.995,3.02
22024,-2.797,-4.096,3.264
22025,-1.848,-4.639,3.143
22026,-2.818,-4.142,2.944
22027,-1.996,-4.964,3.0
22028,-3.273,-4.828,3.043
22029,-2.354,-5.81,3.109
22030,-4.028,-5.959,3.304
22031,-3.09,-7.577,3.556
22032,-4.22,-6.259,3.021
22033,-3.116,-7.598,3.088
22034,-4.711,-7.006,2.902
22035,-3.873,-9.402,3.255
22036,-6.461,-9.622,3.352
22037,-4.612,-11.152,3.213
22038,-0.0,-0.0,0.0
22039,-6.111,-14.741,3.412
22040,-7.258,-10.847,2.421
22041,-7.596,-18.285,3.225
22042,-7.257,-10.858,1.768
22043,-7.681,-18.473,2.251
22044,-7.271,-10.891,1.127
22045,-7.738,-18.601,1.271
22046,-4.651,-6.974,0.31
22047,-4.112,-9.889,0.148
22048,-3.687,-5.534,-0.078
22049,-2.6,-6.258,-0.24
22050,-2.69,-4.038,-0.294
22051,-0.931,-2.245,-0.206
22052,-2.647,-3.973,-0.525
22053,-1.604,-3.877,-0.565
22054,-2.657,-3.99,-0.765
22055,-1.595,-3.868,-0.775
22056,-2.315,-3.475,-0.878
22057,-1.44,-3.507,-0.899
22058,-1.877,-2.815,-0.888
22059,-1.173,-2.871,-0.901
22060,-1.573,-2.36,-0.897
22061,-1.001,-2.461,-0.917
22062,-0.265,-0.397,-0.177
22063,-0.17,-0.421,-0.183
22064,-0.241,-0.361,-0.187
22065,-0.157,-0.391,-0.195
22066,-0.216,-0.322,-0.19
22067,-0.138,-0.347,-0.196
22068,-0.191,-0.285,-0.19
22069,-0.117,-0.297,-0.189
22070,-0.0,-0.0,-0.0
22071,-0.0,-0.0,-0.0
22072,-0.0,-0.0,-0.0
22073,-0.0,-0.0,-0.0
22074,-0.0,-0.0,-0.0
22075,-0.0,-0.0,-0.0
22076,-0.0,-0.0,-0.0
22077,-0.0,-0.0,-0.0
22078,-0.0,-0.0,-0.0
22079,-0.0,-0.0,-0.0
22080,-1.668,-2.356,2.905
22081,-1.468,-3.826,3.961
22082,-2.505,-3.564,3.95
22083,-1.541,-3.949,3.69
22084,-2.783,-3.984,3.968
22085,-1.58,-3.989,3.361
22086,-2.85,-4.1,3.665
22087,-1.603,-3.997,3.029
22088,-2.847,-4.115,3.293
22089,-1.885,-4.65,3.159
22090,-2.858,-4.146,2.959
22091,-2.024,-4.945,2.996
22092,-3.32,-4.834,3.059
22093,-2.4,-5.819,3.122
22094,-4.087,-5.966,3.322
22095,-3.145,-7.578,3.566
22096,-4.253,-6.226,3.017
22097,-3.172,-7.602,3.098
22098,-4.736,-6.951,2.891
22099,-3.939,-9.399,3.262
22100,-6.549,-9.626,3.367
22101,-4.7,-11.169,3.227
22102,-0.0,-0.0,0.0
22103,-0.0,-0.0,0.0
22104,-7.313,-10.785,2.417
22105,-7.658,-18.12,3.204
22106,-7.312,-10.797,1.765
22107,-7.821,-18.488,2.259
22108,-7.332,-10.838,1.126
22109,-7.854,-18.558,1.271
22110,-4.692,-6.943,0.31
22111,-4.13,-9.764,0.146
22112,-3.728,-5.521,-0.078
22113,-2.622,-6.205,-0.239
22114,-2.796,-4.142,-0.303
22115,-0.946,-2.243,-0.206
22116,-2.759,-4.088,-0.542
22117,-1.635,-3.884,-0.568
22118,-2.696,-3.996,-0.769
22119,-1.625,-3.871,-0.778
22120,-2.328,-3.449,-0.875
22121,-1.456,-3.484,-0.895
22122,-1.897,-2.808,-0.889
22123,-1.195,-2.874,-0.904
22124,-1.582,-2.342,-0.893
22125,-1.018,-2.46,-0.919
22126,-0.269,-0.398,-0.178
22127,-0.172,-0.42,-0.183
22128,-0.244,-0.361,-0.187
22129,-0.159,-0.39,-0.195
22130,-0.225,-0.332,-0.197
22131,-0.139,-0.344,-0.195
22132,-0.197,-0.29,-0.194
22133,-0.118,-0.296,-0.189
22134,-0.0,-0.0,-0.0
22135,-0.107,-0.27,-0.193
22136,-0.0,-0.0,-0.0
22137,-0.0,-0.0,-0.0
22138,-0.0,-0.0,-0.0
22139,-0.0,-0.0,-0.0
22140,-0.0,-0.0,-0.0
22141,-0.0,-0.0,-0.0
22142,-0.0,-0.0,-0.0
22143,-0.0,-0.0,-0.0
22144,-1.685,-2.35,2.91
22145,-1.489,-3.811,3.955
22146,-2.526,-3.548,3.95
22147,-1.574,-3.962,3.712
22148,-2.807,-3.967,3.967
22149,-1.608,-3.988,3.368
22150,-2.886,-4.099,3.68
22151,-1.634,-4.001,3.04
22152,-2.887,-4.118,3.31
22153,-1.922,-4.658,3.172
22154,-2.897,-4.148,2.973
22155,-2.052,-4.926,2.992
22156,-3.358,-4.827,3.067
22157,-2.444,-5.826,3.133
22158,-4.145,-5.973,3.34
22159,-3.203,-7.586,3.579
22160,-5.365,-7.751,3.773
22161,-3.229,-7.608,3.108
22162,-0.0,-0.0,0.0
22163,-4.01,-9.407,3.273
22164,-6.616,-9.597,3.371
22165,-4.783,-11.175,3.237
22166,-0.0,-0.0,0.0
22167,-6.18,-14.405,3.352
22168,-7.361,-10.713,2.411
22169,-7.711,-17.938,3.18
22170,-7.367,-10.735,1.763
22171,-7.963,-18.507,2.267
22172,-7.4,-10.795,1.127
22173,-7.981,-18.54,1.273
22174,-4.693,-6.854,0.307
22175,-4.141,-9.625,0.144
22176,-3.783,-5.529,-0.078
22177,-1.926,-4.48,-0.173
22178,-2.811,-4.11,-0.302
22179,-0.961,-2.24,-0.206
22180,-2.806,-4.103,-0.546
22181,-1.664,-3.886,-0.569
22182,-2.975,-4.351,-0.841
22183,-1.658,-3.883,-0.783
22184,-2.343,-3.426,-0.873
22185,-1.483,-3.489,-0.899
22186,-1.906,-2.785,-0.885
22187,-1.215,-2.873,-0.906
22188,-1.6,-2.338,-0.895
22189,-1.035,-2.459,-0.921
22190,-0.274,-0.4,-0.18
22191,-0.175,-0.419,-0.183
22192,-0.245,-0.357,-0.186
22193,-0.161,-0.388,-0.194
22194,-0.226,-0.329,-0.196
22195,-0.141,-0.343,-0.195
22196,-0.196,-0.285,-0.192
22197,-0.119,-0.293,-0.188
22198,-0.0,-0.0,-0.0
22199,-0.0,-0.0,-0.0
22200,-0.0,-0.0,-0.0
22201,-0.0,-0.0,-0.0
22202,-0.0,-0.0,-0.0
22203,-0.0,-0.0,-0.0
22204,-0.0,-0.0,-0.0
22205,-0.0,-0.0,-0.0
22206,-0.0,-0.0,-0.0
22207,-0.0,-0.0,-0.0
22208,-1.701,-2.342,2.912
22209,-1.518,-3.817,3.971
22210,-1.88,-2.607,2.915
22211,-1.598,-3.951,3.71
22212,-2.83,-3.949,3.967
22213,-1.636,-3.987,3.375
22214,-2.93,-4.108,3.704
22215,-1.662,-4.001,3.047
22216,-2.925,-4.119,3.325
22217,-1.963,-4.676,3.192
22218,-2.938,-4.152,2.989
22219,-2.078,-4.905,2.987
22220,-3.403,-4.828,3.081
22221,-2.485,-5.822,3.14
22222,-4.197,-5.968,3.351
22223,-3.262,-7.596,3.593
22224,-4.28,-6.103,2.983
22225,-3.293,-7.628,3.125
22226,-0.0,-0.0,0.0
22227,-4.083,-9.416,3.285
22228,-6.663,-9.54,3.365
22229,-4.867,-11.181,3.247
22230,-0.0,-0.0,0.0
22231,-0.0,-0.0,0.0
22232,-7.378,-10.599,2.396
22233,-0.0,-0.0,0.0
22234,-7.39,-10.628,1.753
22235,-8.106,-18.526,2.275
22236,-7.54,-10.856,1.138
22237,-8.121,-18.55,1.278
22238,-4.688,-6.757,0.304
22239,-4.161,-9.51,0.143
22240,-3.828,-5.521,-0.079
22241,-1.953,-4.468,-0.173
22242,-2.808,-4.051,-0.299
22243,-0.978,-2.241,-0.207
22244,-2.82,-4.069,-0.544
22245,-1.692,-3.886,-0.571
22246,-3.019,-4.358,-0.846
22247,-1.691,-3.895,-0.787
22248,-2.346,-3.385,-0.866
22249,-1.506,-3.483,-0.9
22250,-1.929,-2.781,-0.888
22251,-1.221,-2.838,-0.898
22252,-1.637,-2.361,-0.908
22253,-1.052,-2.457,-0.923
22254,-0.276,-0.398,-0.18
22255,-0.179,-0.42,-0.184
22256,-0.248,-0.356,-0.186
22257,-0.164,-0.388,-0.195
22258,-0.223,-0.32,-0.191
22259,-0.144,-0.345,-0.196
22260,-0.2,-0.286,-0.193
22261,-0.12,-0.29,-0.186
22262,-0.0,-0.0,-0.0
22263,-0.0,-0.0,-0.0
22264,-0.0,-0.0,-0.0
22265,-0.0,-0.0,-0.0
22266,-0.0,-0.0,-0.0
22267,-0.0,-0.0,-0.0
22268,-0.0,-0.0,-0.0
22269,-0.0,-0.0,-0.0
22270,-0.0,-0.0,-0.0
22271,-0.0,-0.0,-0.0
22272,-1.719,-2.336,2.919
22273,-1.543,-3.811,3.975
22274,-1.908,-2.611,2.932
22275,-1.627,-3.952,3.72
22276,-2.858,-3.936,3.971
22277,-1.659,-3.972,3.372
22278,-2.976,-4.118,3.73
22279,-1.694,-4.008,3.061
22280,-2.963,-4.118,3.339
22281,-1.991,-4.664,3.192
22282,-2.973,-4.147,2.998
22283,-2.119,-4.916,3.001
22284,-3.447,-4.827,3.094
22285,-2.533,-5.836,3.155
22286,-4.271,-5.995,3.381
22287,-3.321,-7.604,3.606
22288,-4.313,-6.07,2.98
22289,-3.352,-7.634,3.135
22290,-0.0,-0.0,0.0
22291,-4.151,-9.413,3.293
22292,-6.679,-9.439,3.344
22293,-4.329,-9.781,2.848
22294,-0.0,-0.0,0.0
22295,-0.0,-0.0,0.0
22296,-7.392,-10.481,2.379
22297,-7.95,-17.886,3.188
22298,-7.41,-10.518,1.742
22299,-8.258,-18.561,2.286
22300,-7.638,-10.855,1.143
22301,-8.256,-18.548,1.281
22302,-4.705,-6.694,0.303
22303,-4.193,-9.424,0.142
22304,-3.867,-5.505,-0.079
22305,-1.999,-4.499,-0.174
22306,-2.813,-4.007,-0.297
22307,-0.994,-2.24,-0.208
22308,-2.822,-4.02,-0.54
22309,-1.729,-3.906,-0.575
22310,-3.053,-4.35,-0.848
22311,-1.721,-3.897,-0.789
22312,-2.368,-3.373,-0.867
22313,-1.531,-3.483,-0.902
22314,-1.94,-2.761,-0.885
22315,-1.243,-2.841,-0.901
22316,-1.644,-2.34,-0.904
22317,-1.063,-2.44,-0.919
22318,-0.279,-0.396,-0.18
22319,-0.182,-0.421,-0.185
22320,-0.25,-0.355,-0.187
22321,-0.166,-0.386,-0.194
22322,-0.222,-0.316,-0.189
22323,-0.145,-0.341,-0.195
22324,-0.202,-0.286,-0.194
22325,-0.123,-0.292,-0.188
22326,-0.0,-0.0,-0.0
22327,-0.0,-0.0,-0.0
22328,-0.0,-0.0,-0.0
22329,-0.0,-0.0,-0.0
22330,-0.0,-0.0,-0.0
22331,-0.0,-0.0,-0.0
22332,-0.0,-0.0,-0.0
22333,-0.0,-0.0,-0.0
22334,-0.0,-0.0,-0.0
22335,-0.0,-0.0,-0.0
22336,-1.745,-2.341,2.938
22337,-1.565,-3.799,3.972
22338,-1.92,-2.594,2.927
22339,-1.659,-3.961,3.739
22340,-2.889,-3.927,3.981
22341,-1.493,-3.514,2.991
22342,-3.022,-4.128,3.755
22343,-1.724,-4.01,3.07
22344,-3.002,-4.119,3.354
22345,-2.028,-4.669,3.204
22346,-3.014,-4.15,3.014
22347,-2.144,-4.892,2.995
22348,-3.487,-4.819,3.103
22349,-2.574,-5.831,3.161
22350,-4.322,-5.989,3.393
22351,-3.379,-7.608,3.618
22352,-4.352,-6.046,2.981
22353,-3.407,-7.632,3.143
22354,-0.0,-0.0,0.0
22355,-4.222,-9.419,3.304
22356,-6.688,-9.33,3.32
22357,-0.0,-0.0,0.0
22358,-6.588,-9.21,2.681
22359,-5.915,-13.115,3.076
22360,-7.394,-10.348,2.359
22361,-8.125,-17.982,3.214
